action	lane	given	key	start_line	old_status	new_status	how	reasons	sentence	row_note
SAME-GRADE	sec2-sentences	LINE:187	61827aea7807	199	formalized	formalized	note-key		Its limiting trace is then the trivial character of $K$, which takes the value $1$ on that projection (Theorem~\ref{thm:normal-kazhdan}).\footnote{A Hilbert--Sc	rows/sec2-sentences.tsv: Intro outline, row 61827aea7807 (joint with hs-vanishes): "Its limiting trace is then the trivial character of K, which takes the value 1 on that projection" along the printed ultrafilter route (tau o pi = chi on C*max(K); chi(e_K) = 1 = tau(pi(e_K)); the first step is cor:d
SAME-GRADE	sec3-sentences	LINE:896	3e97a39311f3	908	formalized	formalized	line 896->908 note-key		So $uLu^{-1}\le L$, and \eqref{eq:intertwine} gives the last assertion.	rows/sec3-sentences.tsv: lem:ring-compression-cell "So uLu^-1 <= L, and eq:intertwine gives the last assertion": closure induction over generators using eq:intertwine (printed route). Replaces partial row 3e97a39311f3. LANDED a686eaa56 (unverified landing), COMPILED probe 0911-204106-71715 (thm-d, b
SAME-GRADE+UNION2	sec3-sentences	LINE:1027,LINE:1029	4515e83a1b91	1039	formalized	formalized	line 1027->1039 only-candidate; line 1029->1041 only-candidate		In the first case choose $ts=1\ne st$; then $1-st$ is a nonzero idempotent, and since $R$ is simple it generates $R$ as a two-sided ideal. In the second case, w	rows/sec3-sentences.tsv: cor:simple-infinite-ring first case: ts=1!=st, 1-st a nonzero idempotent (the printed reason, carried explicitly), full since R simple. LANDED a686eaa56, COMPILED probe 0911-204106-71715 | rows/sec3-sentences.tsv: cor:simple-infinite-ring second case: from t_i s_j = delta_ij
SAME-GRADE	sec3-sentences	LINE:1051	27586e96ecfe	1063	formalized	formalized	line 1051->1063 starts-at-line		Choose $s,t\in R$ with $ts=1\ne st$, and let $S$ be the unital subring they generate.	rows/sec3-sentences.tsv: cor:one-sided-ring-maximal: choose ts=1!=st, S = Subring.closure {s,t}. LANDED a686eaa56, COMPILED probe 0911-204106-71715 [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:1052	b45891d88426	1064	formalized	formalized	line 1052->1064 match 1.03>0.22		Let $u$ and $L=\EL_3(S)$ be as in Lemma~\ref{lem:ring-compression-cell} for $S$; then $L$ has property~\textup{(T)}~\cite[Theorem~1.1]{EJZ}, and the compression	rows/sec3-sentences.tsv: cor:one-sided-ring-maximal: L = EL3(S) has (T) (formalized EJZ), and the printed strictness reason "e(sat)=0 while e.1=e!=0 puts e12(1) in L minus uLu^-1" via the off-diagonal sandwich clause. LANDED a686eaa56, COMPILED probe 0911-204106-71715 [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:1056	900689d5c4ac	1068	formalized	formalized	line 1056->1068 match 1.03>0.20		By Proposition~\ref{prop:max-infinite} applied to $L\le\EL_n(R)$ and $u$, $C^*_{\max}(\EL_n(R))$ contains a proper isometry.	rows/sec3-sentences.tsv: cor:one-sided-ring-maximal: prop:max-infinite applied to L <= EL_n(R) and u gives a proper isometry. LANDED a686eaa56, COMPILED probe 0911-204106-71715 [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:1066	88cdb5eaabb4	1078	formalized	formalized	line 1066->1078 note-key		Finally, the map $\jmath$ from the proof of Theorem~\ref{thm:full-defect-ring} is injective, since $T_i\jmath(A)S_j=A_{ij}$, and sends $\EL_4(R)$ into $R^\times	rows/sec3-sentences.tsv: cor:one-sided-ring-maximal: T_i j(A) S_j = A_ij, so j is injective and sends EL4(R) into R^x; MF passes to subgroups. Existing row 88cdb5eaabb4 cites only the Prop def PrintedOneSidedRingMaximalReducedCStar. LANDED a686eaa56, COMPILED probe 0911-204106-71715 [census merge 4c
SAME-GRADE	sec3-sentences	LINE:1069	06d71da2d355	1081	formalized	formalized	line 1069->1081 match 1.20>0.27		So $R^\times$ is not MF\@.	rows/sec3-sentences.tsv: cor:one-sided-ring-maximal "So R^x is not MF" (AllCharacteristics endpoint). LANDED a686eaa56, COMPILED probe 0911-204106-71715 [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:830	dbdec0d73e03	842	formalized	formalized	line 830->842 only-candidate		The matrix $e_{12}(v)e_{21}(b)e_{12}(-v)$ has rows $(1+vb,\,-vbv)$ and $(b,\,1-bv)$, so for $bv=0$ it is $1+vb&0\\b&1$, and multiplying by $e_{21}(-b)$ gives $D	rows/sec3-sentences.tsv: lem:rank-two proof: rows (1+vb,-vbv),(b,1-bv) of e12(v)e21(b)e12(-v) at every v,b; for bv=0 it is (1+vb 0; b 1); times e21(-b) gives D=diag(1+vb,1)=[e12(v),e21(b)]. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:833	053b6de1fe6b	845	definition	definition	line 833->845 match 0.82>0.07		Let $N$ be the normal closure of $D$ in $\EL_2(R)$.	rows/sec3-sentences.tsv: lem:rank-two proof: N = normal closure of D in EL2(R). LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:834	717152bfc217	846	formalized	formalized	line 834->846 match 1.20>0.17		For $r\in R$, $[D,e_{12}(ar)]=e_{12}((1+vb)ar-ar)=e_{12}(vr)$, since $ba=1$; so $e_{12}(vR)\le N$.	rows/sec3-sentences.tsv: lem:rank-two proof: [D,e12(ar)] = e12((1+vb)ar-ar) = e12(vr) since ba=1, so e12(vR) <= N (intermediate coefficient carried). LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:836	828a8cc4992b	848	formalized	formalized	line 836->848 match 0.88>0.27		Put $f=1-vw$, an idempotent with $fv=0=wf$.	rows/sec3-sentences.tsv: lem:rank-two proof: f=1-vw idempotent with fv=0=wf. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:837	bd35898b630c	848	formalized	formalized	override LINE:837->bd35898b630c key		Since $r=vwr+fr$, it remains to put $e_{12}(fR)$ in $N$, and the involution	rows/sec3-sentences.tsv: lem:rank-two proof: r = vwr+fr, so e12(fR) <= N suffices; z = vf+fw+1-f-vfw and zf = vf. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:841	5e2b45529464	853	formalized	formalized	line 841->853 match 0.53>0.30		Put $x=vf$, $y=fw$, $q=vfw$, and $c=1-f-q$, so that $z=x+y+c$.	rows/sec3-sentences.tsv: lem:rank-two proof: x=vf, y=fw, q=vfw, c=1-f-q, z=x+y+c. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:842	a9865697e6f3	853	formalized	formalized	line 842->854 match 0.78>0.50		From $wv=1$ and $fv=wf=0$: $x^2=y^2=0$, $xy=q$, $yx=f$, the idempotents $f$ and $q$ are orthogonal, and $c$ annihilates $x$ and $y$ on both sides; so $z^2=q+f+c	rows/sec3-sentences.tsv: lem:rank-two proof: the whole printed table x^2=y^2=0, xy=q, yx=f, f,q orthogonal idempotents, c annihilates x,y on both sides; z^2=q+f+c=1 and zf=xf+yf+cf=vf. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:844	c97ce3c374b2	856	formalized	formalized	line 844->856 starts-at-line		The factorization	rows/sec3-sentences.tsv: lem:rank-two proof: diag(z,z^-1) = e12(z)e21(-z^-1)e12(z) e12(-1)e21(1)e12(-1) (literal word, z^-1=z) puts h=diag(z,z) in EL2(R); h e12(fr) h^-1 = e12(zfrz) = e12(v frz) in N. LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:850	05233e222ae6	862	formalized	formalized	line 850->862 match 1.03>0.17		So $e_{12}(r)=e_{12}(vwr)\,e_{12}(fr)\in N$ for every $r\in R$, and conjugating by $e_{12}(1)e_{21}(-1)e_{12}(1)$ gives $e_{21}(R)\le N$.	rows/sec3-sentences.tsv: lem:rank-two proof: e12(r) = e12(vwr)e12(fr) in N for every r; conjugating by e12(1)e21(-1)e12(1) (ElementaryWeyl.weyl 0 1, literal word) gives e21(R) <= N; N = EL2(R). LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
SAME-GRADE	sec3-sentences	LINE:999	f6edc460fb1b	1011	formalized	formalized	line 999->1011 note-key		\emph{All ranks.} For $n\ge3$, signed permutation matrices conjugate $e_{12}(r)$ to $e_{ij}(\pm r)$ for all $i\ne j$, so the copy of $\EL_2(R)$ on coordinates $	rows/sec3-sentences.tsv: thm:full-defect-ring "All ranks": for n = 2+k >= 3 signed permutation (Weyl) conjugations carry e12(r) to e_ij(+-r), so the copy of EL2(R) on coordinates 1,2 (blockEmbed R k) normally generates EL_n(R). Printed route; replaces partial row f6edc460fb1b (Steinberg substitute).
SAME-GRADE	sec3-sentences	LINE:1012	34366ed3b6a0	1024	formalized	formalized	line 1012->1024 note-key		The full-defect hypothesis itself need not pass to $R$, nor need every homomorphism from $\EL_n(R)$ to an MF group be trivial.	rows/sec3-sentences.tsv: remark after thm:full-defect-ring "need not": witness R = L_F2(1,2) x F2, p = (1,0): the corner satisfies the hypothesis, R does not (ts=1 forces st=1 in the commutative factor), and EL_n(R) -> EL_n(F2) is a nontrivial homomorphism to a finite, hence MF, group for every n>=2
SAME-GRADE	sec4-sentences	c41bad22d29b	c41bad22d29b	1964	formalized	formalized	key		Killing $\varepsilon$ leaves $\F_2^{(X)}\cong\bigoplus_XC_2$, so $\operatorname{Cl}(X)$ is a central extension of $\bigoplus_XC_2$ by $C_2$, and $W$ below is a	rows/sec4-sentences.tsv: sec4-sentences: both halves; W/<eps> ≃* Wreath (Multiplicative (ZMod 2)) V X, <eps> central. LANDED ac0342248 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1624	ad474b8983df	2109	structural	structural	line 1624->2109 match 1.20>1.00		Theorem~\ref{thm:torsion-free} is proved by passing from Fournier-Facio's group to a two-generated quotient onto which a normal subgroup inside the defect subgr	rows/sec5-sentences.tsv: section outline: Theorem thm:torsion-free is proved by passing to a two-generated quotient; lem:saturation produces such quotients (no declaration) [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1630	615720614d7a	2115	definition	definition	line 1630->2115 match 1.20>0.17		A subgroup is \emph{suitable} if it acts non-elementarily on the Cayley graph $\operatorname{Cay}(G,A)$ and normalizes no nontrivial finite subgroup~\cite[Defin	rows/sec5-sentences.tsv: Hull Definition 1.4, both clauses: acts non-elementarily on Cay(G,A), normalizes no nontrivial finite subgroup. LANDED c1a7e96ec [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1667	24d44fae17ad	2152	formalized	formalized	line 1667->2152 starts-at-line		Then $Q=\langle\varphi(g_1),\dots,\varphi(g_m)\rangle\le\varphi(N_0)\le\varphi(N)\le Q$, so $Q=\varphi(N_0)=\langle\varphi(h_1),\varphi(h_2)\rangle$ and $\varph	rows/sec5-sentences.tsv: display Q = <phi(g_i)> <= phi(N0) <= phi(N) <= Q. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1670	c3246ffe1961	2155	formalized	formalized	line 1670->2155 match 0.77>0.11		The quotient is torsion-free by Theorem~\ref{thm:hull} and finitely presented because $\ker\varphi$ is normally generated by $m$ elements.	rows/sec5-sentences.tsv: Q torsion-free by clause (e); finitely presented from the kernel datum. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1684	02b6bf87400f	2169	formalized	formalized	line 1684->2169 match 0.82>0.53		Put $S=tJt^{-1}$.	rows/sec5-sentences.tsv: S = tJt^-1; J and S perfect. LANDED 536ff42ac [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1687	8e8d5f3f8be0	2172	formalized	formalized	line 1687->2172 only-candidate		For $c\in J$ and $\ell\in S$, the commutator $[tct^{-1},\ell]$ lies in $\mathfrak D_{G_0}(\Gamma)$ by~\eqref{eq:intrinsic-defect}, since $t$ conjugates $\Gamma$	rows/sec5-sentences.tsv: the S <= D_{G0}(Gamma) paragraph and display (tex 1687-1693), by the printed route: [tct^-1, l] in the defect by eq:intrinsic-defect, [S,S] <= D as c ranges over J, S perfect so S <= D. LANDED d67dd4e47 ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1697	56f937d2ec19	2182	formalized	formalized	line 1697->2182 match 0.87>0.07		Let $N$ be the normal closure of $S$ in $G_0$; it is nontrivial because $S$ is.	rows/sec5-sentences.tsv: N nontrivial because S is. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1702	9d87872de931	2186	formalized	formalized	line 1702->2187 only-candidate		The group $Q$ is infinite because it is acylindrically hyperbolic, and it has property~\textup{(T)} as a quotient of $G_0$.	rows/sec5-sentences.tsv: Q infinite; property (T) as a quotient. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1705	da4a1c0beff4	2190	formalized	formalized	line 1705->2190 match 1.20>0.27		By~\eqref{eq:defect-functorial}, $\varphi(S)\le\mathfrak D_Q(\varphi(\Gamma))$.	rows/sec5-sentences.tsv: eq:defect-functorial; D_Q(phi(Gamma)) = Q. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	sec5-sentences	LINE:1731	b7b49212cd37	2216	formalized	formalized	line 1731->2216 match 0.80>0.20		The algebra is separable and generated by the canonical unitaries of the two generators; its canonical trace is faithful, so it is stably finite; and it is not	rows/sec5-sentences.tsv: separable, generated by two canonical unitaries, stably finite, not MF. LANDED ee7ee24a2 [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1073	5970e738b4d9	1085	formalized	formalized	line 1073->1085 match 0.83>0.14		Let $R$ be a countable unital ring, let $s,t\in R$ satisfy $ts=1$, and suppose that $e=1-st$ has finite additive order.	rows/torsion-ring.tsv: prop:torsion-defect-ring statement, first sentence (countable unital R, ts=1, e=1-st of finite additive order); LANDED 016b44a730e2 (compiled; first landed cd9e63074) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1074	ed1dd8699cf4	1086	formalized	formalized	line 1074->1086 match 1.20>0.17		Then for every $n\ge4$,	rows/torsion-ring.tsv: "Then for every n>=4, EL_n(R,ReR) <= Rad_MF(EL_n(R))"; Rad_MF = MFQuotientUnits.mfHomKernel (intro definition); LANDED 016b44a730e2 (compiled; first landed cd9e63074) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1078	7774b0de0638	1090	definition	definition	line 1078->1090 match 1.20>0.33	rows/torsion-ring.tsv cites no landed commit; its declarations are defined and compiled at origin	where $\EL_n(R,ReR)$ is the normal closure of the $e_{ij}(a)$ with $a\in ReR$.	rows/torsion-ring.tsv: "where EL_n(R,ReR) is the normal closure of the e_ij(a) with a in ReR"; ReR = TwoSidedIdeal.span {e}; on origin/main (Leavitt/CongruenceSubgroups) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1079	ef7c374310ee	1091	formalized	formalized	line 1079->1091 match 1.20>0.15		In particular $\EL_n(R)$ is not MF when $e\ne0$, and if $R$ has positive characteristic, then $\EL_4(R)$ MF implies that $R$ is directly finite.	rows/torsion-ring.tsv: both "in particular" clauses; LANDED 016b44a730e2 (compiled; first landed cd9e63074) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1084	cb0f08ae60a3	1096	formalized	formalized	line 1084->1096 starts-at-line		If $e=0$, then $ReR=0$ and $\EL_n(R,ReR)=1$, so assume $e\ne0$.	rows/torsion-ring.tsv: e=0 case; LANDED 19e04b189cbd (compiled) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1085	057fe08fb3bb	1097	formalized	formalized	line 1085->1097 match 0.62>0.10		Let $S$ be the unital subring generated by $s,t$, and let $L=\EL_3(S)$ occupy coordinates $1,2,3$ of $\EL_4(S)$; it has property~\textup{(T)}~\cite[Theorem~1.1]	rows/torsion-ring.tsv: S = Subring.closure {s,t}; L = core S has (T) by the in-repo EJZ theorem; LANDED 19e04b189cbd (compiled) [census merge 4c3d9dd02]
SAME-GRADE	torsion-ring	LINE:1087	1538c6bcbbec	1099	formalized	formalized	line 1087->1099 match 0.70>0.18		The criterion is applied to a subgroup $B\le\EL_4(S)$ with a central element of finite order inside $\mathfrak D_B(L)$.	rows/torsion-ring.tsv: outline sentence: central finite-order element of B inside D_B(L); LANDED 19e04b189cbd (compiled) [census merge 4c3d9dd02]
